,title,description,school,local,pubDate,link
42,"서울지역 어린이집 도산 속출...김경 시의원, 대책마련 시급",[사진제공=서울시의회] 지난해 서울시 합계출산율이 전국 출산율(0.78명) 대비 75%에 불과한 0.59명으로 나타난... 출산장려 정책에만 몰입할 게 아니라 속수무책으로 무너지고 있는 민간·가정어린이집들의 고충 해결에... ,어린이집,전국,"Mon, 06 Mar 2023",http://www.ntoday.co.kr/news/articleView.html?idxno=96474
43,유보통합 추진 발표 2개월 만에 심의·의결기구 출범,"유치원과 어린이집을 합치는 유보통합의 핵심 정책을 정할 최상위 심의, 의결기구 위원 구성이 두 달 만에... 나머지 위촉위원 2명은 전국시도교육감협의회 사무국장과 대한민국시도지사협의회 사무총장이다. 정부... ",어린이집,전국,"Tue, 04 Apr 2023",http://www.newsis.com/view/?id=NISX20230404_0002253138&cID=10205&pID=10200
44,"경기도, 어린이집 재무회계 온라인 지도점검…찾아가는 시군 컨설팅",(자료=경기도 제공) 앞서 도는 2021년 전국 최초로 경기도 어린이집 관리시스템과 보건복지부... 윤영미 경기도 보육정책과장은 경기도는 어린이집의 지도점검에 대한 부담은 덜고 보육업무에 집중할 수 있는 효율적인... ,어린이집,전국,"Thu, 09 Mar 2023",http://www.econonews.co.kr/news/articleView.html?idxno=279380
45,[민자사업 가속] 얼어붙은 경기에 기업 투자 주춤…정부 ‘속앓이’,"어린이집, 도서관 등을 소규모 복합개발 상식으로 추진하는 내용이다. 재정사업 가운데 민자로 전환할 수 있는 정책도 확대한다. 유료 도로와 터널 등 필수 민자 검토시설에 대한 적격성 판단을 통해 재정사업을 민자로... ",어린이집,전국,"Thu, 06 Apr 2023",https://www.dailian.co.kr/news/view/1220098/?sc=Naver
46,유보통합 논의 첫발…2개월 만에 심의·의결기구 출범,나머지 위촉위원 2명은 전국시도교육감협의회 사무국장과 대한민국시도지사협의회 사무총장이다. 정부... 유보통합추진위는 오는 2025년 유치원과 어린이집의 통합기관 출범 등을 목표로 핵심 정책을 심의해 의결하는... ,어린이집,전국,"Tue, 04 Apr 2023",https://view.asiae.co.kr/article/2023040415050358786
47,"코로나19에 허용됐던 비대면 진료, 이제 원위치?",사례2 워킹맘 : 서울 사는 맞벌이 주부 B 씨는 지난달 네 살배기 딸이 갑자기 열이 난다는 어린이집의 연락을... 지난해 4월 대한의사협회(의협) 의료정책연구소가 발표한 ‘원격 의료 정책 현황과 대응 방안 연구’에... ,어린이집,전국,"Tue, 04 Apr 2023",https://magazine.hankyung.com/business/article/202303292761b
48,갈길 먼 유보통합…추진위 지각 출범,"유치원과 어린이집을 합치는 유보통합을 위한 늦은 첫 발걸음을 뗐다. 유보통합의 핵심 정책을 결정하는... ◆향후 남은 과제는=우선, 전국의 유치원·어린이집 현황 파악을 위한 통계 공유와 아이 중심 유보통합 용어 사용... ",어린이집,전국,"Wed, 05 Apr 2023",https://view.asiae.co.kr/article/2023040510004624783
49,"與 김영선, 전일제 공공산후조리원 자치단체 설치 의무화법 발의",및 어린이집 신청방법 안내 ▲영아 보육기관과의 입소 매칭 등 다양한 복지서비스를 원스톱 제공하도록... 출발점인 공공산후조리원 전국 확대를 기점으로 인구위기 극복을 위한 정책혁신을 본격 추진하겠다고 했다．,어린이집,전국,"Tue, 04 Apr 2023",http://www.newsis.com/view/?id=NISX20230404_0002252779&cID=10301&pID=10300
50,"유보통합추진위, 대표성 없는 인선...현장 소통해야","정부가 유치원 교육과 어린이집 보육 통합 논의를 위한 유보통합추진위원회를 발족한 가운데 교육 관련 단체들이 대표성 없는 인선으로 혼선을 빚었다고 비판했습니다. 한국교원단체총연합회와 좋은교사운동, 전국국공... ",어린이집,전국,"Wed, 05 Apr 2023",https://www.ytn.co.kr/_ln/0103_202304051738381865
51,보육교사 단체 빠진 채 첫발 뗀 유보통합추진위…출발부터 논란,불거지면서 정책이 순조롭게 추진될지 우려스럽다는 목소리가 나온다. 유보통합추진위원장인 이주호... 노조(전국국공립유치원 교사노동조합) 대표만 들어갔을 뿐 어린이집 보육교사단체 대표는 포함되지 않아 추진위원... ,어린이집,전국,"Tue, 04 Apr 2023",https://www.news1.kr/articles/5003998
52,"교통사고도 미세먼지도 없다…달성군, 살기 좋은 지역 2년 연속 1위","머니투데이와 성신여대 데이터사이언스센터, 케이스탯 공공사회정책연구소, 충북대... 특히 영어 교육 수요가 많은 학부모들의 의견을 반영한 달성군은 전국 최초로 관내 어린이집에 영어교사를 파견해 영어 특별활동... ",어린이집,전국,"Thu, 06 Apr 2023",http://news.mt.co.kr/mtview.php?no=2023040519162591124
53,[6일 화성시 소식] 주요 먹거리정책 사업 4가지 제안 등,"먹거리 정책사업을 소개했다. 이 자리에서 시는 유치원부터 초·중·고등학교 233개소, 어린이집 76개소에... 도서관과 함께 책 읽기는 전국 공공도서관 110개 관을 선정해 도서관 방문이 어려운 지역 정보 취약계층 어린이를... ",어린이집,전국,"Thu, 06 Apr 2023",https://www.asiatime.co.kr/article/20230406500113
54,유보통합추진위 출범…사회적 논의 본격 첫발,위촉위원은 △학부모 3명 △유치원·어린이집의 현장 관계자 각 3명씩 총 6명 △전국시도교육감협의회... 듣고 정책 수립에 최대한 반영하겠다”고 말했다. 한편 전국교직원노동조합은 전날 성명을 내고 “교육 현장과의... ,어린이집,전국,"Tue, 04 Apr 2023",https://www.etoday.co.kr/news/view/2237382
55,유보통합 첫 발에도…진통 계속,뉴스토마토 = 장성환 기자 | 정부가 유치원·어린이집으로 나뉜 국가 교육·보육 체계를 일원화하는 유보... 정부가 함미영 전국민주노동조합총연맹(민주노총) 전국공공운수사회서비스노조 보육지부장을 추진위원으로... ,어린이집,전국,"Wed, 05 Apr 2023",http://www.newstomato.com/ReadNews.aspx?no=1183577&inflow=N
56,유보통합 사회적 논의 본격 시동…추진위 출범,위촉위원은 △학부모 3명 △유치원·어린이집의 현장 관계자 각 3명씩 총 6명 △전국시도교육감협의회... 것에 대해 매우 뜻깊게 생각한다며 현장의 생생한 목소리를 직접 듣고 정책 수립에 최대한 반영하겠다”고 말했다.,어린이집,전국,"Tue, 04 Apr 2023",https://www.sedaily.com/NewsView/29O67QNUW1
57,어렵게 첫 발 뗐지만…유보통합추진위원회 구성 두고 ‘잡음’,"핵심 정책을 심의하고 의결한다. 논의 안건은 영유아교육·보육통합추진단(유보통합추진단)이 수립한다. 조직·재정부터 교원자격과 양성체제, 교육과정 개선, 통합모델 등 주요 사항을 논의할 계획이다. 어린이집·유치원... ",어린이집,전국,"Tue, 04 Apr 2023",https://www.seoul.co.kr/news/newsView.php?id=20230404500123&wlog_tag3=naver
58,"유보통합추진위, 지각 출범...노조 홀대 논란","육아정책연구소장 등 모두 26명이 위원 명단에 이름을 올렸습니다. 위촉위원에는 학부모 위원 3명, 유치원 교사와 원장, 어린이집 보육교사와 원장 대표가 각각 3명씩 들어갔습니다. 시도지사협의회와 교육감 대표... ",어린이집,전국,"Tue, 04 Apr 2023",https://www.ytn.co.kr/_ln/0103_202304042315525825
59,"[청도군] 올해 어린이집 1개소 폐쇄...저출산 영향, 보육시설 이용률 급감",보육정책 간담회를 개최하고 6일 이같이 밝혔다. 청도군의 이같은 어린이집 폐원은 저출산 영향으로 보육시설이 점차 줄어들고 있는 전국적 현상 속에 갈수록 출생아 수까지 줄어들면서 어린이집 보육환경이 열악해 진... ,어린이집,전국,"Tue, 07 Mar 2023",http://www.weeklytoday.com/news/articleView.html?idxno=559689
60,"경기도, 외국인 0~5세 영아에 월 보육료 10만원 지원",도는 도내 어린이집을 다니는 만 0~5세 외국인 영아 9300여명에게 전국 광역 지방자치단체 최초로 보육료를... 윤영미 도 보육정책과장은 외국인 부모의 보육 부담을 일부라도 줄여 외국인 아동이 보육 현장에서 차별... ,어린이집,전국,"Tue, 04 Apr 2023",https://view.asiae.co.kr/article/2023040410590698615
61,"교육부, 보육교사 대표에 “유보통합위원 위촉” 알렸다가 돌연 ‘제외’","보건복지부와 노동계 설명을 3일 종합하면, 정부는 최근 추진위에서 함미영 민주노총 전국공공운수사회서비... 가정·직장 어린이집에서 9년간 보육교사로 일한 함 지부장은 2020년 9월부턴 복지부 산하 중앙보육정책위원회... ",어린이집,전국,"Mon, 03 Apr 2023",https://www.hani.co.kr/arti/society/schooling/1086364.html
62,"유보통합추진위, 지각 출범...노조 홀대 논란","육아정책연구소장 등 모두 26명이 위원 명단에 이름을 올렸습니다. 위촉위원에는 학부모 위원 3명, 유치원 교사와 원장, 어린이집 보육교사와 원장 대표가 각각 3명씩 들어갔습니다. 시도지사협의회와 교육감 대표... ",어린이집,전국,"Tue, 04 Apr 2023",https://www.ytn.co.kr/_ln/0103_202304041837289826
63,청소년 부모 평균 22.5세…10명 중 3명 애 더 낳겠다(종합),청소년 부모의 절반 이상(55.8%)이 직접 자녀를 돌보고 있었고 어린이집과 같은 보육시설을 이용하는... 이를 전국 244개 지역 가족센터로 확대해 지원할 계획이라고 설명했다. 김숙자 여가부 가족정책관은 이번... ,어린이집,전국,"Mon, 03 Apr 2023",http://www.newsis.com/view/?id=NISX20230403_0002251581&cID=10201&pID=10200
64,文정부 국정과제 국공립어린이집 이용률 40% 목표 미달성…전국 평균 25.5%,조명희 국민의힘 의원실 자료 서울만 49.8%…나머지 시도는 10~30% 수준 문재인 정부에서 100개 국정과제에 포함됐던 국공립어린이집 이용률 40% 정책이 전국 단위에선 지켜지지 못한 것으로 드러났다. 서울은 50%에... ,어린이집,전국,"Thu, 06 Oct 2022",http://news.mk.co.kr/newsRead.php?no=885031&year=2022
65,"교육단체 유보통합추진위, 편향인사·불통…반발할 수밖에",교육단체들로 구성된 올바른유보통합추진범국민연대 기자회견 유치원과 어린이집의 체계를 통합하는... 유보통합 정책의 정당성을 확보하지 못할 경우 현장의 거센 반발에 부딪힐 수밖에 없다고 꼬집었다. 전국국공립... ,어린이집,전국,"Wed, 05 Apr 2023",https://www.asiatoday.co.kr/view.php?key=20230405010002739
66,"[오늘의 주요일정] 충북·세종(6일, 목)",= ◇충북도 -김영환 지사 07:50 전국시도지사협의회 임시총회 및 중앙지방협력회의(부산 벡스코) -이우종 행정부지사 08:30 제6회 도-시군 정책협의회(영상회의실) 09:00 현안회의 등(소회의실) 14:00 인구정책위원회... ,어린이집,전국,"Thu, 06 Apr 2023",https://www.news1.kr/articles/5006115
67,30년 난제 정부 유보통합 추진위 드디어 첫 발,"3명 △유치원과 어린이집의 현장 관계자 각 3명씩 총 6명 △전국시도교육감협의회와... 이들은 오는 2025년 유치원과 어린이집의 통합기관 출범을 목표로 핵심 정책을 심의, 의결하는 역할을 하게 된다.유보통합은 윤석열... ",어린이집,전국,"Tue, 04 Apr 2023",https://www.cctoday.co.kr/news/articleView.html?idxno=2175604
68,"유보통합추진위원회 늑장출범, 사회적 논의 본격화","회장 △한국어린이집총연합회(국공립) 허현주 분과회장 △중앙보육정책위원회 김윤희 교사위원이다. 보육 교원 측이 1명만 포함됐는데, 함미영 민주노총 전국공공운수사회서비스노조 보육지부장을 위원으로 위촉했다... ",어린이집,전국,"Tue, 04 Apr 2023",https://www.asiatoday.co.kr/view.php?key=20230404010002000
69,"문화재청에 반기 든 송파구..파면 나오는 옛 흔적, 다 문화재 아냐","문화계와 전국 지방자치단체에선 관심이 커지고 있다. 그간 문화재 발견이나 발굴을 이유로 재산권을... 풍납2동 청사는 1987년에 건립돼 주민센터와 함께 풍납파출소, 풍납 어린이집을 통합해 복합청사로 새롭게 지난해... ",어린이집,전국,"Wed, 05 Apr 2023",http://news.mt.co.kr/mtview.php?no=2023040414054719545
70,유보통합 논의 본격 개시…유보통합추진위 출범,유보통합 추진방안에 따르면 유보통합추진위의 역할은 △유보통합 주요 정책에 대한 심의·조정 △유보통합... 위촉위원으로는 ▲학부모(3명) ▲유치원 및 어린이집 현장 관계자(6명) ▲전국시도교육감협의회와... ,어린이집,전국,"Tue, 04 Apr 2023",https://edu.chosun.com/site/data/html_dir/2023/04/04/2023040401821.html
71,영유아 보육 서비스 비용 평균 76만원,사진=뉴스1 복지부에 따르면 국책연구기관 육아정책연구소가 2022년 4∼12월 전국 어린이집 926개소 등의 지출 실태를 조사한 결과 지난해의 경우 어린이집에 다니는 0∼5세반 표준보육비용은 76만2000원으로... ,어린이집,전국,"Thu, 30 Mar 2023",http://www.segye.com/content/html/2023/03/30/20230330521431.html?OutUrl=naver
72,"복지부, 영유아 발달지연 조기발견?개입지원 방안 모색 나서",주제 발표자로 나선 육아정책연구원 강은진 박사는 ▲장애위험 영유아의 정의 및 현황 ▲현장 교사들의... (前 전국장애아통합어린이집협의회 회장)이 토론자로 참여했다. 전문가 이어가기 포럼은 한국보육진흥원이... ,어린이집,전국,"Wed, 05 Apr 2023",https://mdtoday.co.kr/news/view/1065584967460782
73,김영선 24시간 공공산후조리원 전국 지차체 확대 의무화법 발의,및 어린이집 신청방법 안내 △영아 보육기관과의 입소 매칭 등 다양한 복지서비스를 종합 제공하고... 공공산후조리원 전국 확대를 기점으로 인구위기 극복을 위한 정책혁신을 본격 추진하겠다고 말했다. 2018년... ,어린이집,전국,"Tue, 04 Apr 2023",https://www.news1.kr/articles/5003901
74,충북 “2026년까지 합계출산율 1.4명 달성할 것”,"공공형 어린이집 운영, 공동육아나눔터 설치, 분만 취약지역 지원 등 ‘365일 24시간 상시 돌봄 시스템’을 갖추는 데 주력할 방침이다. 아울러 돌봄·보육 정책도 그동안 부서별로 진행하던 산발적 방식에서 벗어나... ",어린이집,전국,"Wed, 05 Apr 2023",https://www.munhwa.com/news/view.html?no=2023040501071027045001
75,[사실은 이렇습니다] 어린이집 0세반 부족 문제에 향후 다각적 개선방안 검토,"○ 올해 2월 기준 전국어린이집 3만943곳 중 0세반이 없는 어린이집은 1만3060곳(42%)에 달하는 등 어린이집... 국가 정책화를 검토할 계획임 * 서울, 경기, 인천, 대전, 광양 (’22년 기준) - 보육 예산 지원 방식 관련... ",어린이집,전국,"Mon, 20 Mar 2023",https://www.korea.kr/news/actuallyView.do?newsId=148912927&call_from=naver_news
76,[경남도] 남해안 아일랜드 하이웨이 핵심축 ‘한산대첩교’ 건설 청신호 外,"허동식 경남도 도시주택국장은 “올해 ‘혁신지원센터 구축 사업’ 공모는 대상지가 전국 1곳으로, 치열한... 하지만 아동학대 사례 중(가정, 어린이집, 시설 등) 가정 내 부모에 의해 발생하는 비율이 80% 이상으로 높게... ",어린이집,전국,"Thu, 06 Apr 2023",https://ilyo.co.kr/?ac=article_view&entry_id=449871
77,"김영선 의원, 모자보건법 개정안 대표발의",및 어린이집 신청방법 안내 △영아 보육기관과의 입소 매칭 등 다양한 복지서비스를 종합적으로 원스톱... 공공산후조리원 전국 확대를 기점으로 인구위기 극복을 위한 정책혁신을 본격 추진하겠다고 강조했다. 한편... ,어린이집,전국,"Wed, 05 Apr 2023",http://www.gnnews.co.kr/news/articleView.html?idxno=525743
78,"보육교사 단체, 위촉됐다 제외...노조 홀대 논란","함 지부장은 현재 보건복지부 산하 중앙보육정책위원회 위원으로 활동하고 있지만, 이번에 교육부가 발표한 유보통합 추진위에는 포함되지 않았습니다. 같은 민주노총 산하인 전국교직원노동조합의 유치원위원회도 이번... ",어린이집,전국,"Tue, 04 Apr 2023",https://www.ytn.co.kr/_ln/0103_202304041501248547
79,[J포럼 명사 인터뷰] 김광현 서울대 건축학과 명예교수가 말하는 건축의 ‘가...,2021년 감사원 보고서에 따르면 2047년경에는 전국의 약 70%에 달하는 157개 시·군·구가 소멸위험 고위험... 주거 정책적 관점에서 지역의 어린이집·도서관·산업 등을 복합하는 등의 아이디어가 필요하다.” 지자체장의... ,어린이집,전국,"Wed, 05 Apr 2023",http://jmagazine.joins.com/monthly/view/337611
80,경북도·도교육청 정부 지정 유보통합 선도교육청 지원 검토…제안과제 논...,개선 ▷어린이집 환경개선 지원 ▷교육청 유보통합 지원 등 큰 갈래에서 세부 정책을 구상 중이다. 도는 전국 최초로 아이돌봄서비스 가계부담분을 90% 지원하고 있다. 이를 2025년까지 유치원·어린이집 부모부담금... ,어린이집,전국,"Wed, 05 Apr 2023",https://news.imaeil.com/page/view/2023040516252718915
81,오세훈 모아어린이집 尹정책 채택…전국확산 지원(종합),오세훈 서울시장이 22일 모아어린이집이 윤석열 정부 정책으로 채택됐다며 전국적으로 확산될 수 있도록 지원하겠다고 밝혔다. 모아어린이집은 오 시장이 추진한 서울형 공유어린이집의 새로운 명칭이다. 오 시장은 이날... ,어린이집,전국,"Tue, 22 Mar 2022",https://www.news1.kr/articles/?4623979
82,‘서울형 모아어린이집’ 전국 확산을 기대한다,마침 5월에 들어설 새 정부도 ‘서울형 모아어린이집’을 대표 보육정책으로 선정했기에 전국 확산의 발판이 마련됐다. 정책은 모두에게 기회와 혜택이 돌아가야 한다. 일부에게만 혜택이 주어지고 다른 사람들에겐... ,어린이집,전국,"Thu, 31 Mar 2022",http://www.seouland.com/arti/society/society_general/9309.html
83,청주시어린이집연합회 국힘 이범석 청주시장 후보 지지,기사내용 요약보육환경 개선·출산 장려 등 정책 제안 충북 청주시어린이집연합회가 8회 전국동시지방선거에서 국민의힘 이범석 청주시장 후보를 공개 지지했다. 성락준 청주시어린이집연합회장을 비롯한 연합회원들은... ,어린이집,전국,"Tue, 17 May 2022",http://www.newsis.com/view/?id=NISX20220517_0001874306&cID=10806&pID=10800
84,"출산, 돌봄, 교육, 건강관리… ‘아이 키우기 좋은 자치구’로","대응 정책을 추진할 뿐 아니라 출산 친화적 분위기를 조성하기 위해 각종 홍보 캠페인 및 교육 등의 인식 개선 사업도 함께 실시할 것”이라고 밝혔다. 양천구, 밤샘 긴급돌봄 어린이집 운영 양천구(구청장 이기재)는... ",어린이집,전국,"Tue, 04 Apr 2023",https://www.donga.com/news/Society/article/all/20230403/118655188/1
85,창원 김영선 의원 공공산후조리원 확대하겠다,공공산후조리원 전국 확대를 기점으로 인구위기 극복을 위한 정책혁신을 본격 추진하겠다고 의미를... 분포와 어린이집 신청방법 안내 ▷영아 보육기관과의 입소 매칭 등 다양한 복지서비스를 종합적으로 원스톱... ,어린이집,전국,"Mon, 03 Apr 2023",https://www.pressian.com/pages/articles/2023040316450307592?utm_source=naver&utm_medium=search
86,"청도군, 어린이집 운영 활성화 위한 보육정책 간담회 개최","전국적으로 저출산 영향 아래 보육시설이 점차 줄어들고 있는 실정이며, 청도 또한 예외는 아니다. 올해... 김하수 군수는 “저출산 정책이 우선돼야만 어린이집이 활성화될 수 있으며, 아이 하나하나가 더욱 소중한... ",어린이집,전국,"Thu, 02 Mar 2023",http://www.shinailbo.co.kr/news/articleView.html?idxno=1668884
87,"한국의 1년 장애인 예산, 독일 1개 도시에도 못 미친다[장애인 운동, 독일에 ...","이동권 보장 법률과 정책에 따른 변화 지난 연재 ☞ 열차·트램 운행 막은 독일 전장연, 그들이 독일을... 특수 어린이집 및 유치원, 특수 작업장 등)는 여전히 존재했다. 독일 정부는 이 협약을 2008년 비준하고... ",어린이집,전국,"Tue, 04 Apr 2023",https://www.pressian.com/pages/articles/2023040415222425011?utm_source=naver&utm_medium=search
88,"김해시, 종이팩 분리수거 활성화…어린이집·카페 분리배출 협약","경남 김해시는 공원묘원 플라스틱조화 제로화정책에 이어 폐지, 투명페트병에 비해 상대적으로 재활용률이... 종이팩 재활용 향상을 위해 현재 단체급식용으로 종이팩 포장 유제품 소비가 많은 어린이집과 카페를... ",어린이집,전국,"Mon, 06 Mar 2023",http://www.newsis.com/view/?id=NISX20230306_0002215337&cID=10812&pID=10800
89,오세훈표 서울형 공유어린이집 ‘모아어린이집’으로 간판 바꾼다,오 시장은 이날 강서구 마곡동에 있는 모아어린이집(마곡14아이마당어린이집) 현판식에 참석해 “신정부가 모아어린이집을 정책으로 정해 전국적으로 확산할 명분이 생겼다”며 “아이들 숫자가 줄어드는 시점에서... ,어린이집,전국,"Wed, 23 Mar 2022",http://www.segye.com/content/html/2022/03/22/20220322518992.html?OutUrl=naver
90,만족도는 높은데… 폐원 위기에 놓인 어린이집,시사위크=연미선 기자  어린이집은 저출생 문제 해결을 위한 보육정책의 일환으로 꾸준히 확대돼왔다.... ◇ 빠른 속도로 문 닫는 전국 어린이집 그러나 이런 필요성과 높은 만족도에도 불구하고 어린이집 폐원은... ,어린이집,전국,"Thu, 02 Mar 2023",http://www.sisaweek.com/news/articleView.html?idxno=203081
91,저출생 여파에… 4년간 전국 어린이집 21.1% 폐업,전국 어린이집이 공공 부문 증가에도 불구하고 4년 만에 20% 넘게 문을 닫은 것으로 나타났다. 특히 가정... 유치원 교사 등 주최 측 추산 약 3000명이 현 정부 유보통합 정책 전면 철회를 요구하며 시위를 벌였다.,어린이집,전국,"Sun, 19 Feb 2023",https://news.kmib.co.kr/article/view.asp?arcid=0017975037&code=61121111&cp=nv
92,전국 어린이집 8천곳 문 닫아…이유는?,"19일 보건복지부(이하 복지부)에 따르면 지난해 말 기준 전국 어린이집 수는 3만923개로, 2018년 말의... 공공어린이집은 6090개에서 8346개로 37.0% 증가했다. 이는 국공립 어린이집 비율을 늘리는 정책이 도입된 데... ",어린이집,전국,"Sun, 19 Feb 2023",https://kizmom.hankyung.com/news/view.html?aid=202302197014o
93,"전주시 어린이집총연합회, 전주시 김현옥 과장에 공로상",이들은 보육담당공무원으로서 어린이집 운영개선 및 질 높은 보육환경개선으로 아이 낳고 기르기 행복한 가장 좋은 도시를 만드는데 이바지하고 전주시가 보육정책을 가장 잘 수행한 기관으로 평가돼 전국 기초자치단체... ,어린이집,전국,"Thu, 02 Mar 2023",http://www.domin.co.kr/news/articleView.html?idxno=1416080
94,"경기도 어린이집 특활비 상한액, 전국 평균 80%수준 못 미쳐",경기도 어린이집 특별활동비 상한액이 전국 어린이집 평균의 80% 수준에도 미치지 못한 것으로 나타났다.... 지방보육정책위원회의 심의를 거쳐 상한액을 정한다. 영유아 발달단계를 고려하지 않고 특활 프로그램을... ,어린이집,전국,"Wed, 15 Feb 2023",http://www.joongboo.com/news/articleView.html?idxno=363578812
95,"어린이집과 유치원, 왜 합칠까 [김유나의 풀어쓰는 교육 키워드]","“유치원과 어린이집의 차이가 뭔가요?” ‘맘카페(육아 커뮤니티)’에 잊을 만하면 올라오는 ‘단골’... 부모 입장에선 나쁠 것 없는 정책입니다. 지원 시스템도 편리해질뿐더러, 돌봄 시간, 지원 등이 두 기관 중 더... ",어린이집,전국,"Mon, 27 Feb 2023",http://www.segye.com/content/html/2023/02/23/20230223522205.html?OutUrl=naver
